Measuring station manager,Measuring station,Processor,Processing date,Subject,Phase,repetition no.,Neck girth,Back neck point to waist,Upper arm girth R,Upper arm girth L,Back neck point to wrist R,Back neck point to wrist L,Across back shoulder width,Bust girth,Waist girth,Hip girth,Thigh girth R,Thigh girth L,Total crotch length,Inside leg height,Gendre
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_12,2,2,347.853,503.809,317.754,317.119,848.868,838.962,395.097,964.565,916.686,1034.034,625.094,610.743,821.944,838.327,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_12,2,3,347.98,503.936,319.786,331.089,845.439,837.692,406.781,959.358,914.527,1032.129,620.522,610.108,806.577,835.787,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_12,2,4,363.728,518.668,314.452,322.326,838.073,834.644,415.417,964.946,912.114,1026.668,614.426,602.869,770.509,829.691,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_13,2,1,375.539,441.198,323.215,319.151,745.109,768.858,420.243,1023.874,1032.51,1132.459,631.571,619.76,811.911,730.885,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_13,2,2,392.684,450.469,328.168,340.614,764.032,786.384,415.544,1060.958,1050.798,1151.382,648.462,632.587,817.372,732.79,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_13,2,3,373.126,436.118,314.198,313.944,740.41,773.176,444.754,1018.921,1035.177,1138.936,642.874,625.475,805.053,732.028,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_13,2,4,387.731,453.898,331.724,327.152,756.793,784.987,405.003,1041.146,1057.91,1156.97,644.398,624.713,822.325,722.757,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_14,2,1,446.278,494.284,365.252,396.367,838.2,811.022,414.528,1119.632,1087.628,1169.035,614.426,632.206,892.175,702.945,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_14,2,2,440.436,472.948,370.586,391.541,850.519,832.358,411.607,1127.633,1096.01,1171.448,609.854,625.348,935.736,689.356,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_14,2,3,445.008,471.932,363.474,390.652,849.63,833.247,417.449,1126.617,1090.168,1162.558,602.742,621.03,938.403,685.038,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_14,2,4,444.5,488.315,369.824,388.493,843.28,812.8,418.719,1122.172,1091.438,1167.384,619.506,632.714,898.906,696.468,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_15,2,1,337.566,438.404,327.025,335.534,763.778,763.778,354.203,953.008,845.058,945.642,555.117,549.021,758.571,696.214,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_15,2,2,336.804,429.26,327.914,329.184,750.189,754.888,344.551,943.356,839.978,945.769,551.18,543.433,778.256,693.928,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_15,2,3,341.63,429.006,326.39,329.184,753.999,755.396,344.551,940.435,838.327,943.483,553.847,549.529,768.096,700.024,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_15,2,4,340.995,430.53,328.168,329.819,758.444,763.905,344.424,956.945,847.344,952.754,556.895,552.323,789.432,694.055,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_16,2,1,393.192,442.341,362.331,375.412,759.333,751.713,406.908,1059.18,992.632,1141.476,689.864,667.258,690.88,718.058,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_16,2,2,393.319,448.564,366.395,375.539,764.413,752.475,397.002,1061.72,1001.268,1148.842,698.627,675.513,667.131,726.44,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_16,2,3,391.668,447.929,368.554,375.92,762.762,750.062,395.097,1056.894,996.696,1143.762,696.341,674.878,662.94,722.249,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_16,2,4,397.51,458.597,356.616,386.588,762.381,758.952,401.955,1071.499,1007.872,1154.176,693.674,675.64,675.894,714.121,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_17,2,1,318.008,465.582,303.784,284.988,715.01,709.422,347.599,867.918,819.658,970.28,549.783,543.306,536.575,692.912,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_17,2,2,318.516,420.751,293.624,287.782,708.152,702.183,352.679,862.203,813.054,962.533,555.371,541.02,647.446,698.119,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_17,2,3,322.326,466.09,301.498,320.802,722.376,713.994,334.264,866.394,811.911,967.74,544.703,536.194,546.989,685.927,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_17,2,4,317.754,437.515,305.943,297.434,706.374,709.168,332.867,866.013,808.482,966.597,552.45,540.512,627.888,696.976,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_18,2,1,337.947,418.084,318.897,327.66,770.89,755.777,396.875,996.696,937.514,1064.26,613.918,593.09,770.636,729.996,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_18,2,2,344.932,412.877,298.958,309.88,760.476,777.621,397.764,972.947,946.023,1044.448,583.819,577.342,776.351,726.567,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_18,2,3,367.411,421.132,314.198,316.103,788.67,779.399,412.242,986.155,938.276,1055.751,600.964,584.327,774.573,727.71,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_18,2,4,365.252,414.528,308.864,329.438,785.495,756.158,398.272,990.727,934.72,1054.862,600.837,588.264,769.874,732.536,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_19,2,1,406.146,458.343,318.262,323.85,801.624,781.939,417.83,971.042,904.113,955.675,535.432,535.051,719.709,699.643,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_19,2,2,386.334,438.912,308.61,320.802,779.653,770.763,414.528,956.691,894.969,931.164,528.193,536.956,704.85,708.025,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_19,2,3,382.524,435.356,300.99,311.785,774.192,752.729,414.02,939.927,871.982,931.672,542.417,534.543,691.007,715.772,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_19,2,4,399.161,455.93,324.104,337.693,793.877,782.066,379.984,978.281,906.907,955.675,545.719,554.355,713.994,705.612,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_02,2,1,377.571,446.659,337.82,336.931,822.071,814.705,421.132,1022.35,907.288,1011.174,537.591,547.878,821.309,711.835,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_02,2,2,380.492,440.309,340.233,342.138,821.944,821.817,408.178,1030.732,912.368,1011.682,538.861,547.878,860.679,710.311,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_02,2,3,381.127,429.26,332.486,346.202,815.721,815.848,405.384,1015.111,909.066,1008.253,536.194,548.386,867.283,711.708,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_20,2,1,391.795,468.884,295.783,306.451,736.219,750.316,383.286,928.624,922.909,957.326,523.621,504.19,749.173,669.798,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_20,2,2,398.272,467.487,299.212,308.991,731.393,751.713,354.457,934.085,911.098,961.39,510.032,494.538,798.068,656.209,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_20,2,3,400.812,480.314,293.878,312.293,733.298,747.776,375.666,930.148,921.004,956.31,511.81,494.03,748.665,667.639,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_20,2,4,404.876,472.44,295.021,321.437,763.27,781.685,360.807,958.215,915.67,967.74,506.857,494.665,793.242,657.86,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_21,2,1,320.802,438.15,313.69,325.882,730.504,731.139,367.03,893.318,875.538,1089.152,655.193,656.463,657.987,702.945,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_21,2,2,322.58,394.462,315.976,331.343,737.616,739.267,378.587,899.922,880.364,1101.09,656.59,647.827,768.858,693.039,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_21,2,4,322.961,432.689,314.452,330.2,736.346,741.934,377.952,902.97,879.856,1095.756,642.112,640.334,705.612,687.324,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_22,2,1,355.854,465.201,313.182,335.534,830.072,826.389,411.353,990.092,921.766,1024.636,565.277,576.707,805.942,732.409,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_22,2,2,349.25,451.485,305.308,323.088,812.546,809.244,407.543,968.756,903.732,1007.618,559.308,570.23,810.006,732.409,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_22,2,3,344.043,450.85,302.641,318.77,812.165,807.212,409.829,959.866,900.049,1011.047,562.864,567.309,778.637,736.346,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_22,2,4,340.868,440.055,295.91,320.675,798.195,795.782,400.05,948.944,892.556,998.347,555.117,563.753,781.177,736.219,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_23,2,1,336.804,467.487,320.548,331.47,805.053,804.672,379.476,983.107,891.921,976.376,544.195,545.719,819.531,757.428,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_23,2,2,332.486,456.438,317.754,329.438,800.862,803.656,403.479,997.077,890.27,979.805,545.592,546.989,814.705,757.682,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_23,2,3,332.74,416.179,318.262,323.596,794.258,792.48,384.302,982.345,879.094,965.2,539.115,536.321,805.942,760.984,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_23,2,4,338.836,445.897,324.485,334.772,795.782,797.052,379.73,975.868,882.65,973.963,542.671,535.94,814.705,756.158,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_24,2,1,389.89,427.863,415.671,438.785,766.191,764.413,394.843,1119.124,1138.555,1321.816,759.079,753.491,899.16,729.488,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_24,2,2,392.43,430.657,416.306,435.61,778.256,763.524,382.397,1117.727,1149.223,1317.244,765.937,757.428,883.285,728.853,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_24,2,3,384.429,431.546,412.242,431.927,760.222,761.492,385.191,1107.948,1147.572,1307.338,753.872,742.823,885.825,722.503,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_24,2,4,381.508,430.657,415.544,437.896,756.92,767.461,394.843,1105.916,1138.682,1315.72,754.126,758.063,878.205,729.996,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_25,2,1,288.036,371.602,257.81,276.352,710.438,723.9,364.236,854.964,766.826,938.149,552.45,537.591,721.106,731.139,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_25,2,2,290.957,395.732,266.7,298.704,722.757,732.155,359.918,883.031,796.798,952.754,567.436,548.386,710.311,734.06,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_25,2,3,307.975,388.62,259.334,292.735,726.313,754.888,355.346,870.204,791.591,946.531,556.133,536.829,709.422,729.869,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_25,2,4,304.292,386.588,264.414,304.165,729.107,754.253,351.409,874.776,783.209,946.785,559.943,554.101,704.469,734.695,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_26,2,1,328.93,427.101,308.229,321.056,745.236,731.774,347.98,918.591,833.247,1021.334,600.075,603.885,753.872,742.823,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_26,2,2,299.847,426.466,308.737,329.057,729.488,732.028,340.995,905.891,800.735,1016.508,608.584,609.854,730.377,751.205,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_26,2,3,323.088,427.609,312.166,325.12,759.841,751.84,343.535,921.512,822.579,1030.986,627.253,611.505,760.984,748.03,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_26,2,4,303.53,414.528,306.832,307.34,727.456,719.582,317.373,892.556,811.784,1013.206,600.329,604.266,740.156,743.204,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_27,2,1,343.535,505.587,278.13,283.972,805.942,830.199,380.111,892.81,805.561,916.432,537.464,524.129,602.234,757.174,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_27,2,2,378.206,554.99,287.782,291.846,846.963,854.71,399.542,940.181,836.422,964.565,554.228,541.782,580.771,757.174,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_27,2,3,353.568,516.382,278.765,293.497,823.468,844.804,389.128,913.003,809.879,940.816,539.496,521.462,598.17,751.078,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_27,2,4,354.584,520.192,281.178,298.196,836.295,841.629,387.985,930.275,817.88,948.309,541.147,531.876,604.647,750.062,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_28,2,1,345.567,488.696,314.706,331.724,904.748,897.382,351.028,937.514,919.988,1007.491,517.652,533.4,837.057,807.847,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_28,2,2,342.9,500.888,322.834,337.82,925.957,895.096,370.586,967.105,941.578,1024.509,526.415,545.846,858.647,805.434,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_28,2,3,342.138,488.188,308.102,327.66,896.239,869.188,388.62,946.531,935.736,1015.492,519.938,537.718,845.312,797.687,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_28,2,4,365.252,491.744,320.548,350.139,900.811,902.589,350.901,957.961,920.496,1012.698,528.066,542.798,853.694,813.816,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_29,2,1,364.236,573.659,284.607,281.305,842.391,834.644,367.284,871.474,829.945,918.464,490.855,494.919,553.974,789.559,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_29,2,2,368.3,583.565,291.338,289.941,856.234,853.313,398.526,897.128,839.851,925.703,487.807,501.015,557.911,792.734,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_29,2,3,357.505,558.292,289.814,283.21,842.391,834.517,396.367,866.267,814.324,904.621,484.886,493.776,557.022,796.417,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_29,2,4,358.648,554.228,285.242,277.622,834.517,832.612,393.192,865.251,816.229,903.478,476.377,495.046,564.007,793.242,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_03,2,1,298.196,422.402,281.686,268.224,767.334,772.287,349.377,870.077,754.126,936.879,512.572,514.604,572.008,753.999,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_03,2,2,287.274,449.58,300.228,295.656,789.559,727.583,356.489,893.445,804.926,946.15,517.906,513.08,538.099,739.394,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_03,2,3,291.211,447.294,304.292,289.306,767.842,751.84,353.06,884.682,813.054,955.802,516.89,517.652,569.341,721.106,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_30,2,1,326.136,422.021,354.33,360.045,791.21,766.064,397.383,1072.642,971.296,1092.962,616.077,603.758,744.601,716.407,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_30,2,2,327.914,424.434,340.36,348.234,771.652,750.697,386.207,1036.955,951.357,1086.104,608.838,601.853,719.455,723.392,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_30,2,3,321.31,434.086,345.948,361.315,772.668,755.523,390.906,1040.257,962.66,1089.406,612.902,602.107,715.899,722.249,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_30,2,4,329.692,411.48,339.09,342.519,756.539,762,387.223,1032.383,963.041,1081.786,609.219,597.154,728.726,717.423,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_31,2,1,303.149,369.316,281.432,291.973,811.022,776.351,372.745,871.855,765.937,953.262,556.387,551.053,678.815,763.778,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_31,2,2,299.72,356.87,290.068,294.386,782.701,761.873,356.235,859.663,772.541,947.674,552.577,551.307,692.023,764.286,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_31,2,3,293.751,366.776,286.512,292.989,789.813,758.063,369.189,857.25,762.889,938.403,549.275,544.195,669.417,765.048,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_31,2,4,305.054,359.918,284.988,286.512,804.545,771.398,369.697,857.123,780.796,946.023,546.735,540.004,683.768,755.142,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_32,2,1,403.606,467.741,348.996,352.679,799.592,796.671,435.356,1070.61,939.8,1070.102,592.836,584.073,837.438,716.407,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_32,2,2,392.176,451.739,361.696,359.537,787.4,782.066,412.877,1054.862,939.927,1060.958,577.85,570.992,858.901,703.199,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_32,2,3,403.352,459.613,355.092,367.284,798.957,796.544,417.195,1062.482,941.578,1073.531,586.486,582.168,837.438,711.454,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_32,2,4,395.478,450.342,353.568,361.696,787.146,792.48,406.908,1043.051,922.528,1057.021,588.137,580.644,848.233,714.248,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_33,2,1,399.542,486.664,347.853,354.838,805.815,801.751,407.924,1080.897,1021.08,1114.806,614.045,604.139,897.509,717.55,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_33,2,2,402.336,470.027,343.535,353.441,808.101,809.498,396.748,1085.596,1019.81,1106.932,620.776,605.917,939.038,719.963,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_33,2,3,389.636,453.009,337.058,338.836,802.259,793.75,397.51,1065.911,1007.364,1089.914,625.602,603.25,934.593,720.598,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_33,2,4,401.574,464.82,346.71,349.377,820.674,814.197,400.558,1091.438,1035.304,1114.298,617.982,606.679,953.135,710.311,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_34,2,1,433.832,398.145,362.204,368.046,791.972,780.415,458.851,1165.225,1061.974,1101.344,643.763,629.92,921.893,700.024,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_34,2,2,431.8,398.653,358.394,371.094,789.686,776.986,447.675,1156.081,1060.577,1093.47,645.033,636.524,909.066,700.786,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_34,2,3,441.96,412.115,365.76,374.142,790.321,786.003,449.834,1163.574,1059.942,1102.36,645.287,635.254,893.572,695.96,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_34,2,4,438.912,419.354,354.838,359.918,788.162,776.986,466.725,1149.223,1052.068,1094.867,636.905,627.507,858.012,697.611,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_35,2,1,342.646,428.879,315.341,320.294,721.741,744.474,361.569,998.22,1021.588,1113.917,588.01,577.469,667.258,706.882,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_35,2,2,348.742,434.721,320.421,328.93,747.903,753.618,363.728,1017.778,1033.78,1123.442,596.9,586.74,672.973,716.407,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_35,2,3,354.838,434.594,314.198,322.072,742.061,736.981,371.602,1007.999,1019.048,1110.742,587.121,576.072,662.178,708.406,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_35,2,4,354.584,441.579,317.881,328.676,734.568,747.776,355.473,1007.745,1029.462,1121.791,575.183,578.866,663.321,701.421,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_36,2,1,294.259,448.31,269.494,263.017,700.913,710.946,351.155,792.988,736.346,923.544,519.049,511.048,575.691,676.91,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_36,2,2,296.672,430.784,268.986,282.321,745.744,722.376,345.694,804.291,728.345,931.164,534.67,531.368,625.602,691.388,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_36,2,3,292.989,447.929,268.351,285.877,741.172,728.472,346.329,800.735,725.932,935.101,542.544,537.718,607.949,697.484,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_36,2,4,287.782,454.914,265.938,279.654,740.41,725.678,355.727,800.481,731.266,927.1,535.686,520.7,577.596,689.864,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_37,2,1,440.944,441.96,344.551,379.349,856.742,856.234,443.23,1171.702,1097.788,1149.731,660.146,660.527,956.31,760.349,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_37,2,2,451.866,452.374,359.664,393.7,889.762,895.604,452.501,1195.705,1103.63,1162.304,666.115,664.718,961.136,760.095,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_37,2,3,435.864,434.34,345.948,381.635,859.536,869.188,451.485,1163.574,1078.103,1137.158,656.59,656.082,951.484,764.159,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_37,2,4,445.262,439.166,356.362,387.604,871.728,882.396,445.262,1184.148,1094.994,1155.573,661.289,664.718,961.517,760.857,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_38,2,1,350.266,455.803,370.84,381.127,759.587,766.699,408.051,1143.381,1133.729,1303.782,820.293,799.719,893.826,777.748,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_38,2,2,348.996,452.882,365.506,383.413,757.428,748.538,431.292,1125.347,1115.822,1288.796,822.198,799.338,860.679,787.781,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_38,2,3,352.679,452.247,373.507,386.08,772.16,776.986,406.019,1127.887,1119.378,1291.336,829.31,801.243,867.918,789.305,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_38,2,4,342.265,445.389,361.95,381.762,770.509,771.652,422.783,1115.949,1115.06,1285.367,840.867,818.134,869.696,796.544,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_39,2,1,301.244,425.958,290.449,277.368,771.906,750.824,353.949,852.424,792.988,973.709,542.798,536.321,691.134,757.047,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_39,2,2,301.752,424.307,293.878,277.114,788.797,756.158,362.585,853.059,811.022,984.123,552.958,546.608,706.755,762.762,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_39,2,3,289.306,427.736,289.941,276.606,754.507,739.648,365.633,847.344,801.751,971.55,540.258,533.908,696.087,753.491,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_39,2,4,302.641,436.626,285.877,276.987,753.491,742.442,358.648,845.439,801.878,973.709,563.626,540.512,666.115,758.317,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_04,2,1,414.147,512.191,346.202,356.87,887.857,881.761,410.337,1091.692,1000.506,1088.263,602.488,603.25,795.401,755.65,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_04,2,2,406.019,475.488,334.518,349.631,864.87,860.044,420.751,1069.848,991.489,1068.07,633.984,630.809,751.332,795.782,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_04,2,3,407.289,509.524,330.708,351.79,868.172,866.648,434.721,1066.8,990.092,1089.025,662.305,656.971,753.237,803.148,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_04,2,4,402.844,520.446,334.518,348.742,869.188,854.964,415.544,1061.212,988.314,1084.326,626.618,627.888,743.966,782.828,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_40,2,1,362.204,496.062,321.056,346.964,820.293,814.832,377.698,1007.11,931.672,1008.634,550.672,557.784,730.504,741.172,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_40,2,2,354.33,486.791,316.103,332.867,792.099,797.306,383.159,984.25,923.798,992.124,543.941,544.703,737.489,737.362,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_40,2,3,365.887,491.998,323.85,342.646,810.895,795.02,385.699,996.569,930.91,999.998,542.798,545.211,732.409,736.6,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_40,2,4,358.394,490.728,319.786,330.962,791.972,796.29,376.555,982.091,925.068,996.823,546.735,548.64,729.869,740.029,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_41,2,1,391.795,439.928,318.516,319.532,807.466,814.578,422.275,1023.747,896.62,993.902,521.335,526.542,789.559,731.266,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_41,2,2,378.46,442.849,313.309,333.375,809.371,818.515,434.213,1015.492,889.254,989.457,539.877,539.115,761.873,754.888,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_41,2,3,385.318,431.546,313.182,314.325,813.816,819.404,435.102,1027.938,893.318,991.616,536.067,532.384,775.589,745.998,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_41,2,4,388.62,452.12,316.865,317.246,813.689,822.706,437.642,1021.715,893.826,990.219,536.321,531.622,763.524,742.95,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_42,2,1,401.574,517.779,323.342,336.296,823.087,830.326,407.289,1042.416,1013.841,1053.973,590.804,568.452,744.347,773.303,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_42,2,2,402.082,524.383,327.025,335.534,825.754,821.944,417.195,1052.449,1014.476,1054.862,588.645,581.025,734.822,779.145,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_42,2,3,392.938,527.685,333.756,339.979,827.659,819.023,404.241,1052.703,1011.428,1051.433,589.28,576.072,725.297,782.828,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_42,2,4,404.114,535.178,348.996,349.758,848.614,823.722,412.623,1073.023,1030.351,1072.388,610.616,579.628,709.041,783.463,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_43,2,1,323.088,442.341,280.162,291.592,756.666,810.133,384.81,883.285,823.976,1004.316,577.977,563.118,644.271,719.709,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_43,2,2,319.913,446.786,293.116,297.434,760.984,760.984,386.08,878.967,815.594,1001.141,582.168,563.88,636.143,719.074,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_43,2,3,329.946,453.39,287.02,286.766,763.905,813.181,399.161,886.714,829.437,999.236,577.723,557.022,631.825,711.962,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_43,2,4,332.74,427.736,289.052,284.988,750.316,773.303,363.601,876.808,815.848,1001.776,587.502,566.801,657.733,718.185,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_44,2,1,295.656,411.607,287.147,283.083,705.866,712.978,345.821,878.332,740.283,961.517,570.738,568.833,707.644,708.279,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_44,2,2,295.148,406.273,276.606,279.908,718.566,714.375,381.508,860.806,755.65,950.087,553.212,553.212,708.66,716.407,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_44,2,3,305.562,424.053,290.576,305.435,718.947,717.55,325.755,892.556,772.033,975.36,579.755,576.834,714.756,718.058,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_44,2,4,308.864,405.003,287.528,299.466,726.186,729.234,333.502,898.398,750.697,965.835,565.531,575.056,747.268,719.328,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_45,2,1,303.53,381.889,272.796,261.874,716.28,734.695,337.693,893.191,750.57,942.34,560.07,558.419,709.803,740.664,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_45,2,2,322.326,386.334,275.463,292.227,741.426,739.14,340.868,913.13,776.478,962.914,578.993,572.008,731.139,747.141,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_45,2,3,305.308,381.127,266.573,281.686,728.853,721.741,343.281,888.873,749.808,949.706,574.802,567.69,707.771,750.316,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_46,2,1,432.562,520.192,310.007,311.785,818.134,807.339,395.986,1044.067,946.658,1019.302,520.7,511.048,734.314,703.453,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_46,2,2,430.276,516.128,312.674,318.262,818.515,809.752,398.78,1042.162,948.309,1016.381,546.989,518.922,759.206,712.089,Male
